Place ID,Business Name,Phone,Phone Country Code,Website,Email,Emails,Website Phones,Facebook,Instagram,LinkedIn,Twitter,YouTube,Pinterest,TikTok,Category,Address,Latitude,Longitude,DirectionUrl,Rating,Reviews,Monday Hours,Tuesday Hours,Wednesday Hours,Thursday Hours,Friday Hours,Saturday Hours,Sunday Hours
0x3e5e676c4ca6babf:0x80dca98343bf466,Department of Municipalities and Transport (DMT) دائرة البلديات والنقل,+971 2 301 3333,971,https://www.dmt.gov.ae/,,,,https://www.facebook.com/AbuDhabiDMT,https://www.instagram.com/abudhabidmt/?hl=en,https://www.linkedin.com/company/department-of-municaplities-and-transport/mycompany/?viewAsMember=true,https://twitter.com/AbuDhabiDMT,https://www.youtube.com/channel/UCBQC-M_n5-6VTulheIZ6VzA,,,Government office,"Department of Municipalities and Transport (DMT) دائرة البلديات والنقل - 45, Ahl Al 'Azm St, Al Nahyan, Abu Dhabi ٤٥, 22221 - شارع أهْل العَزْم - Al Nahyan - Abu Dhabi - United Arab Emirates",24.4637998,54.3873949,https://www.google.com/maps?q=24.46379980%2C54.38739490,3.7,,,,7:30am–3:30pm,,,,
0x3e67672a4423c835:0x1f8a131b8f344e1a,مزرعة,,,,,,,,,,,,,,Tree farm,مزرعة - شارع الغبات - Madinat Za'id - Defense North - Abu Dhabi - United Arab Emirates,23.6414108,53.7166469,https://www.google.com/maps?q=23.64141080%2C53.71664690,4,,,,,,,,
0x3e8ab6dcc34d3597:0x50803f2770c905e5,National Industrial Co. W.L.L - Al Ain Branch,+971 3 764 1614,971,http://www.nicuae.com/,na_agri@emirates.net.ae,na_agri@emirates.net.ae; naedhaid@emirates.net.ae; nic_ain@emirates.net.ae; nic_uae@emirates.net.ae,,https://www.facebook.com/nicuae,https://www.instagram.com/nic_uae/,https://www.linkedin.com/company/national-industrial-co/mycompany/,,,,,Agricultural service,National Industrial Co. W.L.L - Al Ain Branch - 10 St - Industrial Area - Batha Al Hayer - Abu Dhabi - United Arab Emirates,24.1952704,55.7511749,https://www.google.com/maps?q=24.19527040%2C55.75117490,5,,,,"8am–1:30pm, 4:30–7:30pm",,,,
0x3e5e35d8aa051b71:0xf0cbc7f9909b75a8,British Home Nursery Al Shamkha City حضانة بريتش هوم الشامخة,+971 2 583 1183,971,https://www.bhn.ae/,info@bhn.ae,info@bhn.ae,+971 50 511 9606; 800 2748474,https://www.facebook.com/britishhomenursery,https://www.instagram.com/britishhomenursery/,,https://x.com/bh_nursery,https://www.youtube.com/channel/UCEDbTdDjCln_PK0LAKiXMNA,,,Nursery school,British Home Nursery Al Shamkha City حضانة بريتش هوم الشامخة - Al Mustawa St - Al Shamkhah - SH24 - Abu Dhabi - United Arab Emirates,24.3556148,54.6973181,https://www.google.com/maps?q=24.35561480%2C54.69731810,4.7,,,,7am–5pm,,,,
0x3e5e66f6155b22d3:0x54fcba4f324df4df,Electra Abu Dhabi LLC,+971 2 677 8077,971,https://www.electra.ae/,,,,,,,,,,,Electrical supply store,"Electra Abu Dhabi LLC، Opposite to Municipality - Asfar Salam apartments - Sheikh Zayed Bin Sultan St - Abu Dhabi - United Arab Emirates",24.4886199,54.3802704,https://www.google.com/maps?q=24.48861990%2C54.38027040,4.3,,,,8:30am–9:30pm,,,,
0x3e8ac81b01212127:0x44451e5f8f9bfe0f,Al Ain Mineral Water Bottling Factory,+971 3 768 6500,971,,,,,,,,,,,,Bottled water supplier,5VX3+5WQ Al Ain Mineral Water Bottling Factory - Malaqit - Al Nab'ah - Abu Dhabi - United Arab Emirates,24.197965,55.854872,https://www.google.com/maps?q=24.19796500%2C55.85487200,3.6,,,,8am–5pm,,,,
0x3e42d4a1e29dc165:0x39c3856beaf71636,RUWAIS AUTOMATIC SLAUGHTER HOUSE,+971 2 876 8576,971,,,,,,,,,,,,Slaughterhouse,3MGJ+PHF RUWAIS AUTOMATIC SLAUGHTER HOUSE - Unnamed Road - Abu Dhabi - United Arab Emirates,24.0768221,52.6814123,https://www.google.com/maps?q=24.07682210%2C52.68141230,4.2,,,,7am–6pm,,,,
0x3e5e43ccf2ec8801:0xa9bd702d19fe4727,Abu Dhabi Media Office (ADMO),+971 2 696 6666,971,https://www.mediaoffice.abudhabi/,,,,https://www.facebook.com/ADmediaoffice/,https://www.instagram.com/admediaoffice/,https://www.linkedin.com/company/admediaoffice,https://twitter.com/admediaoffice,,,,Government office,International Tower - شارع الكرامة - Al Rawdah - W59 01 - Abu Dhabi - United Arab Emirates,24.4207128,54.4407571,https://www.google.com/maps?q=24.42071280%2C54.44075710,4,,,,7:30am–4:30pm,,,,
0x3e8ab1196440eaf9:0x26e8fc0b8c3439c9,MA Fodder Trading LLC,,,,,,,,,,,,,,Mill,MA Fodder Trading LLC - Al Muwaij'i - Majlood - Abu Dhabi - United Arab Emirates,24.2173764,55.7225056,https://www.google.com/maps?q=24.21737640%2C55.72250560,5,,,,8:30am–5pm,,,,
0x3e42d548756b529f:0x4e8c76ad9d1e3fbf,Samsung Engineering - CBDC Project Site Office,+971 2 809 0750,971,http://samsungengineering.com/,,,,https://www.facebook.com/SAMSUNGEnA,,https://www.linkedin.com/company/samsungena,,https://www.youtube.com/@Samsungena,,,Oil refinery,"4MQR+3VM Samsung Engineering - CBDC Project Site Office - Industrial Complex,Ruwais - Abu Dhabi - United Arab Emirates",24.1377029,52.6921833,https://www.google.com/maps?q=24.13770290%2C52.69218330,3.4,,,,,,,,
0x3e5e413a38770fc3:0x952d3335202fc4a7,Capital Zone Inspection & Calibration Services Abu Dhabi,+971 55 621 7206,971,http://www.capitalzoneics.com/,info@capitalzoneics.com,info@capitalzoneics.com,+971 52 668 7127; +971 55 621 7206; 55 621 7206,https://www.facebook.com/fahad.awan.146,https://www.instagram.com/mr.fahad.alvi/,https://ae.linkedin.com/in/fahad-alvi-176a716b,https://twitter.com/Mrfahadalvi/,https://www.youtube.com/watch?v=YLN1Argi7ik,,,Mechanical engineer,Capital Zone Inspection & Calibration Services Abu Dhabi - Musaffah - M17 - Abu Dhabi - United Arab Emirates,24.3648657,54.4898915,https://www.google.com/maps?q=24.36486570%2C54.48989150,4.8,,,,8am–6pm,,,,
0x3e5fab36f073ba9d:0x77fc0943b7066c1f,Family Farm Abu Dhabi,+971 52 508 0488,971,"https://maps.google.com/?q=24.630514,54.800552",,,,,,,,,,,Farm,Family Farm Abu Dhabi - 3 Lane 1336 - Khalifa Industrial - Khalifa Industrial City B - Abu Dhabi - United Arab Emirates,24.7189261,54.8168175,https://www.google.com/maps?q=24.71892610%2C54.81681750,3.7,,,,10am–1am,,,,
0x3ef5492005cdb47f:0x944c52ca83ceca4d,National dairy farm,+971 3 783 2227,971,,,,,,,,,,,,Farm,FQ4H+QRF National dairy farm - Masakin - Al Shabhat - Abu Dhabi - United Arab Emirates,24.4569293,55.7795372,https://www.google.com/maps?q=24.45692930%2C55.77953720,4.5,,,,,,,,
0x3e42d514132ec513:0xd08f6be81cd525,Central Control Room,,,,,,,,,,,,,,Oil refinery,4M59+JRR Central Control Room - Unnamed Road - Al Ruwais Industrial City - Abu Dhabi - United Arab Emirates,24.1091034,52.6695189,https://www.google.com/maps?q=24.10910340%2C52.66951890,5,,,,,,,,
0x3e5e3500170aa8c1:0x4443f45fe0fbd381,ريتايل لبيع الخضروات والمواد الغذائيه / RETAIL VEGETABLES SALE FOOD STUFF,+971 54 428 8627,971,,,,,,,,,,,,Grocery store,ريتايل لبيع الخضروات والمواد الغذائيه / RETAIL VEGETABLES SALE FOOD STUFF - 24 Tawi Al Aslab St - Al Shamkhah - SH24 - Abu Dhabi - United Arab Emirates,24.3550866,54.6985827,https://www.google.com/maps?q=24.35508660%2C54.69858270,1,,,,6am–1pm,,,,
0x3e5e666a57034075:0xc446907346010ceb,Al Ain Farm Shops - Abu Dhabi Outlet,+971 3 782 6022,971,https://www.alainfarms.com/,customercare@alainfarms.com,customercare@alainfarms.com,,https://www.facebook.com/AlAinFarms/,https://www.instagram.com/alainfarms/?hl=en,https://www.linkedin.com/company/alainfarms/?originalSubdomain=in,,https://www.youtube.com/channel/UCQuAQ1oqxdg74YZ_3UTVPvA,,,Corporate office,F9J8+9H2 Al Ain Farm Shops - Abu Dhabi Outlet - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,24.4808875,54.3663939,https://www.google.com/maps?q=24.48088750%2C54.36639390,4.4,,,,9am–5pm,,,,
0x3e5fd1003facfd15:0xabdd650866228f9f,Fodder Market,,,,,,,,,,,,,,Market,Fodder Market - 1 Lane 2658 - Dhaharat Al Teeb - Abu Dhabi - United Arab Emirates,24.1992125,54.9063906,https://www.google.com/maps?q=24.19921250%2C54.90639060,,,,,,,,,
0x3e42d470720f31c7:0x5f43a72c81a60cf3,FRESHWAY SUPERMARKET LLC,+971 54 402 2041,971,,,,,,,,,,,,Supermarket,FRESHWAY SUPERMARKET LLC - Al Ruwais Industrial City - Abu Dhabi - United Arab Emirates,24.0713466,52.6482452,https://www.google.com/maps?q=24.07134660%2C52.64824520,4.3,,,,8am–1am,,,,
0x3e5e6648857754f9:0x1062acfdc9d96837,TAQA Water Solutions Head Office,+971 800 555,971,https://taqa-ws.com/,care@taqa-ws.com,care@taqa-ws.com,02-818-0000,,https://www.instagram.com/taqa_ws,https://www.linkedin.com/company/taqa-water-solutions,https://x.com/TAQA_WS,https://www.youtube.com/@taqawatersolutions,,,Sewage treatment plant,sky tower - 14 Floor - Al Reem Island - Shams Abu Dhabi - Abu Dhabi - United Arab Emirates,24.4960811,54.4088696,https://www.google.com/maps?q=24.49608110%2C54.40886960,4.2,,,,9am–1pm,,,,
0x3e5f0d60f9b007cb:0x26c2dd90ce4366c1,Al Ain Farms Dubai,+971 4 880 4123,971,http://www.alainfarms.com/,customercare@alainfarms.com,customercare@alainfarms.com,,https://www.facebook.com/AlAinFarms/,https://www.instagram.com/alainfarms/?hl=en,https://www.linkedin.com/company/alainfarms/?originalSubdomain=in,,https://www.youtube.com/channel/UCQuAQ1oqxdg74YZ_3UTVPvA,,,Corporate office,Al Ain Farms Dubai - Jabal Ali Industrial First - Dubai - United Arab Emirates,24.9845587,55.1136514,https://www.google.com/maps?q=24.98455870%2C55.11365140,4.6,,,,8am–6pm,,,,
0x3e5d33fe786448c5:0x4de6837c7f45c369,مخازن المواد الغذائية,+971 50 811 7572,971,https://www.dmt.gov.ae/,,,,https://www.facebook.com/AbuDhabiDMT,https://www.instagram.com/abudhabidmt/?hl=en,https://www.linkedin.com/company/department-of-municaplities-and-transport/mycompany/?viewAsMember=true,https://twitter.com/AbuDhabiDMT,https://www.youtube.com/channel/UCBQC-M_n5-6VTulheIZ6VzA,,,Agricultural cooperative,مخازن المواد الغذائية - Ghiyathi - Ghayathi West 1 - Abu Dhabi - United Arab Emirates,23.9454574,52.7864952,https://www.google.com/maps?q=23.94545740%2C52.78649520,4.3,,,,8am–3pm,,,,
0x3e5e663df6c6eb1f:0x6e0df0de1faf6d02,Arabian Sea Flour Mill,+971 2 641 6727,971,,,,,,,,,,,,Flour mill,Arabian Sea Flour Mill - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,24.4728301,54.3688646,https://www.google.com/maps?q=24.47283010%2C54.36886460,4.7,,,,9am–11:30pm,,,,
0x3e8ab1e29b92a77d:0xa1e8e7e1bb406697,ZAHRAT AL WADI AGRICULTURE,+971 52 477 9093,971,,,,,,,,,,,,Agricultural production,ZAHRAT AL WADI AGRICULTURE - Khalifa Bin Zayed St - Al Muwaij'i - Majlood - Abu Dhabi - United Arab Emirates,24.220272,55.7142228,https://www.google.com/maps?q=24.22027200%2C55.71422280,,,,,,,,,
0x3e5e3f16f6142649:0xdb4b2880bb290e34,TechnipFMC - ICAD - Mussaffah,+971 2 885 3777,971,http://www.technipfmc.com/,,,,,,,,,,,Manufacturer,TechnipFMC - ICAD - Mussaffah - TechnipFMC icad mussafah - road - Abu Dhabi - United Arab Emirates,24.3013439,54.4975204,https://www.google.com/maps?q=24.30134390%2C54.49752040,4.7,,,,7:30am–3:30pm,,,,
0x3e5d25ac2b1d1699:0xeee110fa99cae95a,Pioneer Ready Mix - Ruwais,+971 55 100 3510,971,http://www.pioneerrm.ae/,,,,https://www.facebook.com/sharer/sharer.php?u=https://pioneerrm.ae/portfolio/abu-dhabi-cricket-stadium/,,https://www.linkedin.com/shareArticle?mini=true&url=https://pioneerrm.ae/portfolio/abu-dhabi-cricket-stadium/,https://twitter.com/share?url=https://pioneerrm.ae/portfolio/abu-dhabi-cricket-stadium/,,,,Ready mix concrete supplier,Pioneer Ready Mix - Ruwais - Al Ruwais Industrial City - Abu Dhabi - United Arab Emirates,24.1081411,52.8880503,https://www.google.com/maps?q=24.10814110%2C52.88805030,,,,,8am–8pm,,,,
0x3e5e662a6377fe6f:0xbff2be192ebb5482,Department Of Urban Planning And Municipalities,+971 2 409 6000,971,,,,,,,,,,,,Government office,"Al, Building Block B - Al Mamoura - Muroor Rd - Al Nahyan - Abu Dhabi - United Arab Emirates",24.4633252,54.3880383,https://www.google.com/maps?q=24.46332520%2C54.38803830,3.9,,,,8:30am–4:30pm,,,,
0x3e432b99a2d1e615:0x8c1c974a2abf5f04,Vendixstar vending equipment trading LLC-SPC,+971 52 711 9575,971,http://vendixstar.com/,info@vendixstar.com,info@vendixstar.com; sabeelshabil6@gmail.com,+971 52 514 7587; +971 52 711 9575,,,,,,,,Vending machine supplier,Vendixstar vending equipment trading LLC-SPC - Al Ruwais Industrial City - Abu Dhabi - United Arab Emirates,24.1632476,52.6344584,https://www.google.com/maps?q=24.16324760%2C52.63445840,5,,,,8am–5:30pm,,,,
0x3e5e67032c26e111:0x1a2ebadeb71e8be1,Al Waha Hygiene Pest Control and Facilities Services LLC,+971 56 695 2225,971,https://www.alwahahygiene.ae/,info@alwahahygiene.ae,info@alwahahygiene.ae,+971 56 695 2225,https://www.facebook.com/alwahahygiene,https://www.instagram.com/alwahahygiene/,https://www.linkedin.com/company/al-waha-hygiene-pestcontrol/,https://twitter.com/alwahahygiene,https://www.youtube.com/channel/UCoYJQHITYkNEuZnmW0ESwUw,https://in.pinterest.com/alwahahygienepestcontrol/,,Pest control service,"Al Waha Hygiene Pest Control and Facilities Services LLC - 101, Block B, MW-5 - Musaffah - Industrial - Abu Dhabi - United Arab Emirates",24.3412099,54.4673397,https://www.google.com/maps?q=24.34120990%2C54.46733970,4.7,,,,Open 24 hours,,,,
0x3e5d2da206ecd947:0x65efcc5806941b91,Pioneers Catering Services L.L.C,+971 2 876 1010,971,http://pioneerc.ae/,,,,,,,,,,,Serviced accommodation,Pioneers Catering Services L.L.C - Al Fard street Ghayathi - Road - Al Ruwais - Abu Dhabi - United Arab Emirates,24.0322007,52.7516445,https://www.google.com/maps?q=24.03220070%2C52.75164450,4.1,,,,,,,,
0x3e5e668aaa17cc3f:0x9e94c618791a9e92,Toshiba Corporation,+971 2 676 5700,971,,,,,,,,,,,,Manufacturer,F9X9+P8F Toshiba Corporation - East Corniche Road - Al Danah - E9 01 - Abu Dhabi - United Arab Emirates,24.4993174,54.3682916,https://www.google.com/maps?q=24.49931740%2C54.36829160,4.2,,,,,,,,
0x3e5d2500371542df:0x1903d8cb6ba2ce26,"Techno Engineering Services PVT Limited, HAIL AND GHASHA DEVELOPMENT PROJECT PACKAGE 2- ONSHORE FACILITY.",,,,,,,,,,,,,,Oilfield,"4V8G+97H Techno Engineering Services PVT Limited, HAIL AND GHASHA DEVELOPMENT PROJECT PACKAGE 2- ONSHORE FACILITY. - Al Ruwais Industrial City - Abu Dhabi - United Arab Emirates",24.115939,52.8757489,https://www.google.com/maps?q=24.11593900%2C52.87574890,,,,,,,,,
0x3e5e3f5a4bd007a7:0x9016c07bd9e0c6b6,Spaceage Group - Electrical Switchgear,+971 2 550 0150,971,http://www.spaceage-electrical.com/,,,,,,,,,,,Manufacturer,8GF5+P87 Spaceage Group - Electrical Switchgear - Abu Dhabi Industrial City - ICAD I - Abu Dhabi - United Arab Emirates,24.324279,54.5082858,https://www.google.com/maps?q=24.32427900%2C54.50828580,4.4,,,,8:30am–5:30pm,,,,
0x3e5d2b005d9e01bb:0x8c7e1fa687d3ed56,Unit-952 MERAM,,,,,,,,,,,,,,Manufacturer,4PGC+PRH Unit-952 MERAM - Al Ruwais Industrial City - Abu Dhabi - United Arab Emirates,24.1268133,52.7220994,https://www.google.com/maps?q=24.12681330%2C52.72209940,,,,,,,,,
0x3e5e66e94cf8daed:0xeaa8ce17746c1923,Adplants - Umm Al Salsal Trading Flowers and Indoor Plants,+971 55 280 8969,971,https://adplants.com/,,,,https://www.facebook.com/adplantshop,https://www.instagram.com/adplantshop/,https://linkedin.com/company/adplants,https://x.com/adplantshop,,,,Interior plant service,Mina Souk - Sultan Bin Zayed the First St - Zayed Port - Harbour - Abu Dhabi - United Arab Emirates,24.516606,54.374927,https://www.google.com/maps?q=24.51660600%2C54.37492700,4.8,,,,8am–10pm,,,,
0x3e5d31260130bd11:0xbc401fcdc87eda9d,Al Ruwais Sewage Treatment Plant,,,,,,,,,,,,,,Sewage treatment plant,Al Ruwais Sewage Treatment Plant - Ghiyathi - Ghayathi East 1 - Abu Dhabi - United Arab Emirates,23.9616078,52.826134,https://www.google.com/maps?q=23.96160780%2C52.82613400,4,,,,,,,,
0x3e5e4161a74fcc95:0xc3a515bc5f563cde,مركز الإحصاء - أبوظبي Statistics Centre Abu Dhabi,+971 800 555,971,https://www.scad.gov.ae/,info@scad.gov.ae,info@scad.gov.ae,,https://www.facebook.com/sharer.php?u=https://www.scad.gov.ae/web/guest/w/foreign-investment-statistics-annually-2024,https://www.instagram.com/adstatistics/,https://www.linkedin.com/company/adstatistics/,https://twitter.com/intent/tweet?url=https://www.scad.gov.ae/web/guest/w/foreign-investment-statistics-annually-2024,https://www.youtube.com/user/adstatistics,,,Government office,مركز الإحصاء - أبوظبي Statistics Centre Abu Dhabi - Headquarter - Department of Government Enablement twofour54 Blue Building - Building 6 - Abu Dhabi - United Arab Emirates,24.4254176,54.4726099,https://www.google.com/maps?q=24.42541760%2C54.47260990,4.6,,,,8am–4pm,,,,
0x3e5d2d006025e199:0x56eae88d4715c016,Magma Waste Treatment Services,+971 2 893 3800,971,https://magmauae.com/,,,,,,,,,,,Waste management service,3QJ6+7GP Magma Waste Treatment Services - Al Ruwais Industrial City - Abu Dhabi - United Arab Emirates,24.0807074,52.7613258,https://www.google.com/maps?q=24.08070740%2C52.76132580,5,,,,8am–6pm,,,,
0x3e5e43dc64b5cfbf:0xcdb3f2ca9dba4523,United Al Saqer Group,+971 2 698 1111,971,http://www.alsaqergroup.com/,,,,,,,,,,,Venture Capital Fund,"United Al Saqer Group - BMW Bldng, Abu dhabi - Al Ain Rd, Bain Al Jessrain, Al Maqta - Abu Dhabi - United Arab Emirates",24.417327,54.495127,https://www.google.com/maps?q=24.41732700%2C54.49512700,4.2,,,,8am–5pm,,,,
0x3e5d334566dda8cb:0x7bf5990ac430e7c1,Readymix Abu Dhabi- Ghayathi Plant,+971 2 642 2040,971,http://www.rmad.com/,,,,,,https://www.linkedin.com/company/rmad/,,,,,Ready mix concrete supplier,Readymix Abu Dhabi- Ghayathi Plant - Ghiyathi - Ghayathi-al Ruwais Industrial - Abu Dhabi - United Arab Emirates,24.0185601,52.7876075,https://www.google.com/maps?q=24.01856010%2C52.78760750,,,,,Open 24 hours,,,,
0x3e42d52c3bc63523:0xcf679ca35f30747f,Alsilk Alsahi for Honey,+971 56 624 0290,971,http://www.sshoney.ae/,,,,,,,,,,,Food producer,Ruwais central park - Al Dhannah City - Abu Dhabi - United Arab Emirates,24.0664904,52.6495456,https://www.google.com/maps?q=24.06649040%2C52.64954560,,,,,7am–11pm,,,,
0x3e42d44248dc5453:0xe2327451c04b940c,Abu Dhabi Market,+971 2 877 5397,971,,,,,,,,,,,,Grocery store,Abu Dhabi Market - Al Dhannah City - Abu Dhabi - United Arab Emirates,24.0843655,52.6456616,https://www.google.com/maps?q=24.08436550%2C52.64566160,4,,,,7am–11pm,,,,
0x3e5d2df84b61bbeb:0x22900dbab565b9a7,Descon Engineering Maintenance Workshop,,,,,,,,,,,,,,Metal workshop,2QCH+JPQ Descon Engineering Maintenance Workshop - Ghiyathi - Ghayathi-al Ruwais Industrial - Abu Dhabi - United Arab Emirates,24.021588,52.779375,https://www.google.com/maps?q=24.02158800%2C52.77937500,4.2,,,,7am–6pm,,,,
0x3e5d2daf7839a36b:0xd4dbd50115cb575b,"Specialist Team Catering Services, Ruwais Accommodation Camp",+971 50 645 0287,971,,,,,,,,,,,,Oilfield,"Specialist Team Catering Services, Ruwais Accommodation Camp - PLOT NUMBER T1107, AL GAYATI ROAD, PO BOX 136375 - Abu Dhabi - United Arab Emirates",24.0428237,52.7543296,https://www.google.com/maps?q=24.04282370%2C52.75432960,3.6,,,,,,,,
0x3e42d57c94abd18f:0x6557f5e470b90766,NLS trade uae,+971 54 221 1121,971,,,,,,,,,,,,Food products supplier,3M82+PWH  city ( Aldana city - Al Ruwais Industrial City - Abu Dhabi - United Arab Emirates,24.0668067,52.6523471,https://www.google.com/maps?q=24.06680670%2C52.65234710,,,,,,,,,
0x3e5d376b47389961:0x9a34c7ae1aff2c90,FOOD JOINT FOOD STUFF TRADING LLC,+971 2 874 4441,971,,,,,,,,,,,,Food products supplier,FOOD JOINT FOOD STUFF TRADING LLC - Ghiyathi - Santa - Abu Dhabi - United Arab Emirates,23.9177475,52.8033197,https://www.google.com/maps?q=23.91774750%2C52.80331970,5,,,,8am–12pm,,,,
0x3e5d2b0059e0e179:0xdd284f0ea783f380,XLPE2,,,,,,,,,,,,,,Manufacturer,4QF5+6XR XLPE2 - Al Ruwais Industrial City - Abu Dhabi - United Arab Emirates,24.1231209,52.7598781,https://www.google.com/maps?q=24.12312090%2C52.75987810,,,,,,,,,
0x3e42d37a073c33a3:0x63375a446fb071d1,New Sewage Treatment Plant ADNOC,+971 2 602 7823,971,,,,,,,,,,,,Sewage treatment plant,3M48+7XF New Sewage Treatment Plant ADNOC - Al Dhannah City - Abu Dhabi - United Arab Emirates,24.0556846,52.6674274,https://www.google.com/maps?q=24.05568460%2C52.66742740,5,,,,Open 24 hours,,,,
0x3e5d2d5382f2a9d3:0x7516c040b2160124,Ready Mix Beton LLC | Ghiyathi Plant,+971 2 633 7580,971,http://www.readymixbeton.com/,,,202 2697 9977; 202 2697 9992,,,,,,,,Ready mix concrete supplier,Ready Mix Beton LLC | Ghiyathi Plant - Ghiyathi - Ghayathi-al Ruwais Industrial - Abu Dhabi - United Arab Emirates,24.0324888,52.7798702,https://www.google.com/maps?q=24.03248880%2C52.77987020,4.3,,,,,,,,
0x3e5d2da8700daef9:0xc8f18d450cbd685b,Al Asab EST. Gen. Transportation & Contracting - Gayathi Camp,,,,,,,,,,,,,,Transportation service,2PRX+F24 Al Asab EST. Gen. Transportation & Contracting - Gayathi Camp - Ghiyathi - Ghayathi-al Ruwais Industrial - Abu Dhabi - United Arab Emirates,24.041137,52.7475671,https://www.google.com/maps?q=24.04113700%2C52.74756710,4.4,,,,Open 24 hours,,,,
0x3e42d465c9777dd5:0x2418813755400833,AL ROWEIS SUPERMARKET,+971 56 460 3500,971,,,,,,,,,,,,Supermarket,AL ROWEIS SUPERMARKET - Al Ruwais Industrial City - Abu Dhabi - United Arab Emirates,24.0780786,52.6515524,https://www.google.com/maps?q=24.07807860%2C52.65155240,3.9,,,,8am–11:30pm,,,,
0x3e5d2500468368e7:0xe6653e4d22f74966,Xtramix Batching Plant H& G Ruwais,,,,,,,,,,,,,,Manufacturer,4V6P+FXJ Xtramix Batching Plant H& G Ruwais - Al Ruwais Industrial City - Abu Dhabi - United Arab Emirates,24.1112058,52.8874044,https://www.google.com/maps?q=24.11120580%2C52.88740440,,,,,,,,,
0x3e5d368de20c99cb:0x718c423ed671b4bc,Royal Future General Transport,+971 56 236 6555,971,https://royalfuturegroup.com/,info@royalfuturegroup.com,info@royalfuturegroup.com,9.72E+11,https://www.facebook.com/132873923239850,https://www.instagram.com/rfgroup_uae,,https://www.x.com/@rfgroup_uae,,,,Corporate office,Royal Future General Transport - Ghiyathi - Ruwais Industrial - Abu Dhabi - United Arab Emirates,24.0216664,52.7774247,https://www.google.com/maps?q=24.02166640%2C52.77742470,5,,,,8am–8pm,,,,
0x3e42d50944d98cfb:0x76c968f8c68de8a,Al ruwais vegetable and fruits shop,+971 2 877 5533,971,,,,,,,,,,,,Fruit and vegetable store,Al ruwais vegetable and fruits shop - Shop#D101 Road - Abu Dhabi - United Arab Emirates,24.0912009,52.6471469,https://www.google.com/maps?q=24.09120090%2C52.64714690,4.6,,,,6am–10:30pm,,,,
0x3e42d56854509c47:0xd0b06257e3373474,مراعي الجزيره,+971 50 531 4726,971,,,,,,,,,,,,Chicken & Mutton Shop,"مراعي الجزيره - Adnoc complex, Al Ruwais Market - Abu Dhabi - United Arab Emirates",24.0913953,52.6474152,https://www.google.com/maps?q=24.09139530%2C52.64741520,4,,,,7am–10pm,,,,
0x3e5d313fabbe7ef3:0x72621b7696e4d12a,Ruwais Tanker Filling Point for TSE Water,+971 56 390 1007,971,,,,,,,,,,,,Sewage treatment plant,XR5J+R64 Ruwais Tanker Filling Point for TSE Water - Al Ruwais - Ghayathi Road - Abu Dhabi - United Arab Emirates,23.9595217,52.8305652,https://www.google.com/maps?q=23.95952170%2C52.83056520,5,,,,,,,,
0x3ef5699120694a81:0x27e86c61f8a1f2ff,Emirates Bio Farm مزرعة الامارات البيولوجية,+971 3 783 8422,971,http://emiratesbiofarm.com/,,,,,,,,,,,Organic farm,"Emirates Bio Farm مزرعة الامارات البيولوجية - 24°41'03.3""N 55°44'32. - 8th St - Abu Dhabi - United Arab Emirates",24.6834587,55.7417156,https://www.google.com/maps?q=24.68345870%2C55.74171560,4.4,,,,9am–5pm,,,,
0x3e42d53c971789bf:0x9737d43d7534e956,LuLu Hypermarket - Al Dhannah Mall,+971 2 876 3322,971,https://www.luluhypermarket.com/en-ae,,,,,,,,,,,Hypermarket,LuLu Hypermarket - Al Dhannah Mall - Ruwais Mall - near NMC Ruwais Hospital - Al Dhannah City - Ruwais City - Abu Dhabi - United Arab Emirates,24.0754668,52.6715637,https://www.google.com/maps?q=24.07546680%2C52.67156370,4.2,,,,8am–12am,,,,
0x3e5d2d05f846dbe5:0x811da5b2d731e448,TRANSCO Ruwais 400KV/220KV Grid Station,,,,,,,,,,,,,,Electrical substation,3PMC+3FJ TRANSCO Ruwais 400KV/220KV Grid Station - Al Ruwais Industrial City - Abu Dhabi - United Arab Emirates,24.0827216,52.721141,https://www.google.com/maps?q=24.08272160%2C52.72114100,4.3,,,,,,,,
0x3e42d4451b6d412d:0xd10f82dc28a5f1dc,Al Ruwais Butchery,+971 2 877 5401,971,,,,,,,,,,,,Chicken & Mutton Shop,3JRW+CXP Al Ruwais Butchery - Al Dhannah City - Abu Dhabi - United Arab Emirates,24.0910898,52.647451,https://www.google.com/maps?q=24.09108980%2C52.64745100,3.8,,,,,,,,
0x3e5d2b803d55f893:0x23419f4553972369,Ruwais TSE Reservoir No. #03,,,,,,,,,,,,,,Water treatment plant,"3PVM+QVJ  Sewage Treatment Plant, TSE Reservoir - Al Ruwais Industrial City - Abu Dhabi - United Arab Emirates",24.0944621,52.7346371,https://www.google.com/maps?q=24.09446210%2C52.73463710,,,,,,,,,
0x3e5d368d7f49913f:0xb2ed9f2e4c954fe1,Food Point Food Stuff Trading,+971 2 874 4441,971,,,,,,,,,,,,Wholesaler,WR84+3V5 Food Point Food Stuff Trading - Ghiyathi - Ghayathi Industrial Area - Abu Dhabi - United Arab Emirates,23.9151392,52.8072372,https://www.google.com/maps?q=23.91513920%2C52.80723720,3.7,,,,8am–10pm,,,,
